product_id,brand,product_name,price,capacity_L,size_cm,powerconsumptiongrade,door_count,image,numberofusers
0,캐리어,캐리어 클라윈드 KRFT-122ABPWO,209700,122,48.5 * 110.3 * 52.5,4,20,https://photo3.enuri.info/data/images/service/dnw/master/107460000/107460954.jpg,1
1,SMEG,냉장고 FAB28 토프,5600000,270,60*72*153,1,10,https://smegkorea.com/upload/product/2022012416290215473.png,2
2,Ccomo,꼬모냉장고 BT21 COOKY [쿠키] (실리콘),290000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
3,KAKAO,카카오프렌즈 레트로 미니 냉장고 어피치 KAO133A 133리터,439000,133,48*56*146,-1,20,https://cdn-pro-web-228-145.cdn-nhncommerce.com/umaxtv_godomall_com/data/goods/21/11/46/1000000030/1000000030_detail_071.jpg,1
4,LG전자,LG전자  A320S,702000,321,59.5 * 186 * 6.7,-1,10,https://photo3.enuri.info/data/images/service/middle/65886000/65886554.jpg,2
5,삼성전자,삼성전자  RT25NARAHS8,372990,255,55.5 * 163.5 * 63.7,2,20,https://photo3.enuri.info/data/images/service/middle/30681000/30681600.jpg,2
6,캐리어,캐리어 클라윈드 KRD-T182VEH1,242100,182,50 * 140 * 58,3,20,https://photo3.enuri.info/data/images/service/dnw/master/79776000/79776991.jpg,1
7,Ccomo,꼬모냉장고 BT21 TATA [타타] (실리콘),290000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
8,LG전자,LG전자  B502S33,593990,507,78 * 180 * 73,3,20,https://photo3.enuri.info/data/images/service/middle/76443000/76443018.jpg,4
9,KAKAO,카카오프렌즈 레트로 미니 냉장고 라이언 KAO133R 133리터,439000,133,48*56*146,-1,20,https://cdn-pro-web-228-145.cdn-nhncommerce.com/umaxtv_godomall_com/data/goods/21/11/46/1000000029/1000000029_detail_048.jpg,1
10,SMEG,냉장고 FAB5 오렌지,2100000,34,40*50*73,-1,10,https://smegkorea.com/upload/product/2022012415522378331.png,1
11,SMEG,냉장고 FAB28 에메랄드그린,5200000,270,60*72*153,1,10,https://smegkorea.com/upload/product/2022012416304757429.png,2
12,Ccomo,꼬모냉장고 BT21 CHIMMY [치미] (실리콘),290000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
13,KAKAO,카카오프렌즈 레트로 미니 냉장고 라이언 KAO80R 80리터,339000,80,48*56*92,-1,20,https://cdn-pro-web-228-145.cdn-nhncommerce.com/umaxtv_godomall_com/data/goods/21/11/46/1000000031/1000000031_detail_053.jpg,1
14,LG전자,LG전자  B332S34,426030,355,60 * 172 * 71,4,20,https://image.enuri.info/webimage_300/16412000000/16412000000/16412008549.jpg,2
15,삼성전자,삼성전자  RB30R4051B1,464580,306,59.5 * 170 * 66.3,1,20,https://photo3.enuri.info/data/images/service/middle/33855000/33855321.jpg,2
16,캐리어,캐리어  CSBM-D300SOS,354150,300,105.5 * 83.5 * 73.5,-1,10,https://photo3.enuri.info/data/images/service/middle/76321000/76321871.jpg,2
17,삼성전자,삼성전자  RS84B5041G2,1000280,846,91 * 178 * 91.5,2,20,https://photo3.enuri.info/data/images/service/middle/67205000/67205831.jpg,4
18,SMEG,냉장고 FAB28 루비레드,5200000,270,60*72*153,1,10,https://smegkorea.com/upload/product/2022012416300319635.png,2
19,Ccomo,꼬모냉장고 BT21 MANG [망] (실리콘),290000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
20,LG전자,LG전자  B502W33,548580,507,78 * 180 * 73,3,20,https://photo3.enuri.info/data/images/service/middle/76443000/76443015.jpg,4
21,캐리어,캐리어 클라윈드 피트인 RRF-SN420GFR,663050,418,79.5 * 180 * 70,4,40,https://photo3.enuri.info/data/images/service/dnw/master/54065000/54065284.jpg,2
22,SMEG,냉장고 FAB28 멀티컬러,4500000,270,60*72*153,1,10,https://smegkorea.com/upload/product/2022012416315221935.png,2
23,Ccomo,꼬모냉장고 BT21 SHOOKY [슈키] (실리콘),290000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
24,LG전자,LG전자  B182W13,294120,189,55.5 * 140 * 58.5,3,20,https://photo3.enuri.info/data/images/service/middle/76179000/76179693.jpg,1
25,위니아,위니아  EWRG244EEMDW,330000,243,55.3 * 160.5 * 62.9,2,20,https://photo3.enuri.info/data/images/service/big/67034000/67034440.jpg,2
26,삼성전자,삼성전자  RS84B5071WW,956590,846,91.2 * 178 * 91.5,2,30,https://photo3.enuri.info/data/images/service/middle/101550000/101550143.jpg,4
27,캐리어,캐리어 클라윈드 KRD-T155WEH1,228990,155,50 * 123 * 58,3,20,https://photo3.enuri.info/data/images/service/dnw/master/78640000/78640512.jpg,1
28,SMEG,냉장고 FAB28 블루,3350000,266,60*72*153,1,10,https://smegkorea.com/upload/product/2022081717493398538.png,2
29,Ccomo,꼬모냉장고 BT21 RJ [알제이] (실리콘),290000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
30,LG전자,LG전자  A202W,353240,0,60 * 138.3 * 62.9,-1,10,https://image.enuri.info/webimage_300/17766000000/17766000000/17766006454.jpg,-1
31,삼성전자,삼성전자  RT53T6035WW,1105790,525,79 * 185.5 * 72,2,20,https://photo3.enuri.info/data/images/service/middle/101558000/101558902.jpg,4
32,Ccomo,꼬모냉장고 BT21 KOYA [코야] (실리콘),290000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
33,위니아,위니아  EWRB248EEMWWO(A),337490,236,54.5 * 152.5 * 61,2,20,https://image.enuri.info/webimage_300/12715600000/12715690000/12715692007.jpg,2
34,SMEG,냉장고 FAB5 레드,2100000,34,40*50*73,-1,10,https://smegkorea.com/upload/product/2022012415494929567.png,1
35,Ccomo,꼬모냉장고 BT21 COOKY [쿠키] (베이직),278000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
36,위니아,위니아  EWRB181EEMWWO,278100,182,50 * 140 * 58,3,20,https://photo3.enuri.info/data/images/service/middle/68576000/68576822.jpg,1
37,삼성전자,삼성전자  RT25NAR4HWW,986100,255,55.5 * 163.5 * 63.7,2,20,https://image.enuri.info/webimage_300/14211400000/14211440000/14211443415.jpg,2
38,SMEG,냉장고 FAB5 크림,2100000,34,40*50*73,-1,10,https://smegkorea.com/upload/product/2022012415540667498.png,1
39,Ccomo,꼬모냉장고 BT21 TATA [타타] (베이직),278000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
40,삼성전자,삼성전자  RT50T603HS8,554000,499,79 * 178.5 * 72,3,20,https://photo3.enuri.info/data/images/service/middle/55399000/55399682.jpg,2
41,LG전자,LG전자  M341S43,845000,399,59.5 * 186 * 67.5,3,20,https://photo3.enuri.info/data/images/service/middle/75782000/75782655.jpg,2
42,SMEG,냉장고 FAB5 파스텔 그린,2100000,34,40*50*73,-1,10,https://smegkorea.com/upload/product/2022012415561055518.png,1
43,캐리어,캐리어  CSC-200FDBH,275920,200,90.5 * 84.5 * 54.5,-1,10,https://photo3.enuri.info/data/images/service/middle/69998000/69998741.jpg,2
44,LG전자,LG전자  B472S33,1020000,480,78 * 172 * 73,3,20,https://image.enuri.info/webimage_300/17766000000/17766000000/17766006455,2
45,Ccomo,꼬모냉장고 BT21 CHIMMY [치미] (베이직),278000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
46,캐리어,캐리어  CSR-570RD,529990,530,,1,10,https://photo3.enuri.info/data/images/service/middle/99000/99465.jpg,4
47,삼성전자,삼성전자  RT09BG004WW,380850,90,47.5 * 85.8 * 54.4,4,20,https://photo3.enuri.info/data/images/service/middle/30681000/30681519.jpg,1
48,SMEG,냉장고 FAB10 레드,2450000,117,4*65*97,3,10,https://smegkorea.com/upload/product/2022042910553463365.png,1
49,삼성전자,삼성전자  RS84B5041W4,1130000,846,91 * 178 * 91.5,2,20,https://photo3.enuri.info/data/images/service/middle/55634000/55634253.jpg,4
50,캐리어,캐리어 클라윈드 KRZT-099ABPWO,169830,96,55.5 * 85 * 50,-1,10,https://photo3.enuri.info/data/images/service/dnw/master/107460000/107460955.jpg,1
51,Ccomo,꼬모냉장고 BT21 MANG [망] (베이직),278000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
52,SMEG,냉장고 FAB10 핑크,2450000,117,54*65*97,3,10,https://smegkorea.com/upload/product/2022042910535010433.png,1
53,LG전자,LG전자  M301S31,519940,300,59.5 * 172 * 67.7,1,20,https://photo3.enuri.info/data/images/service/middle/75782000/75782627.jpg,2
54,위니아,위니아 프라우드S ERR093BW(A),167910,93,47.2 * 86 * 45,3,10,https://image.enuri.info/webimage_300/12405900000/12405900000/12405902584.jpg,1
55,Ccomo,꼬모냉장고 BT21 SHOOKY [슈키] (베이직),278000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
56,LG전자,LG전자  M451S53,561460,462,70 * 185 * 74,3,20,https://photo3.enuri.info/data/images/service/middle/75782000/75782479.jpg,2
57,SMEG,냉장고 FAB10 파스텔블루,2450000,117,54*65*97,3,10,https://smegkorea.com/upload/product/2022042910541770669.png,1
58,삼성전자,삼성전자  RS84B5041CW,1056320,846,91.2 * 178 * 91.5,2,20,https://image.enuri.info/webimage_300/14650300000/14650330000/14650332334,4
59,LG전자,LG전자  B602W33,560800,592,86 * 184 * 73,3,20,https://photo3.enuri.info/data/images/service/dnw/master/76443000/76443017.jpg,4
60,Ccomo,꼬모냉장고 BT21 RJ [알제이] (베이직),278000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
61,위니아,위니아  WFZU230NAS(A),486200,0,59.5 * 172.2 * 63.2,-1,10,https://image.enuri.info/webimage_300/12673700000/12673700000/12673707743.jpg,-1
62,SMEG,냉장고 FAB10 파스텔그린,2450000,117,54*65*97,3,10,https://smegkorea.com/upload/product/2022042910540447341.png,1
63,삼성전자,삼성전자  RT60N6211SG,693990,589,83.6 * 172.2 * 81,3,20,https://photo3.enuri.info/data/images/service/middle/31778000/31778763.jpg,4
64,캐리어,캐리어 클라윈드 KRD-T155VEH1,224280,155,50 * 123 * 58,3,20,https://photo3.enuri.info/data/images/service/dnw/master/79719000/79719605.jpg,1
65,Ccomo,꼬모냉장고 BT21 KOYA [코야] (베이직),278000,11,36*30*34,-1,10,//ccomo.kr/web/product/medium/202210/252a3f8b9f722feb033ab58689a3364e.jpg,1
66,LG전자,LG전자  A202S,554960,0,60 * 138.3 * 62.9,-1,10,https://smegkorea.comhttps://photo3.enuri.info/data/images/service/middle/75782000/75782399.jpg,-1
67,SMEG,냉장고 FAB5 핑크,2100000,34,40*50*73,-1,10,/upload/product/2022012415564784997.png,1
68,삼성전자,삼성전자  RS84B5041M9,1039780,846,91 * 178 * 91.5,2,20,https://image.enuri.info/webimage_300/15303700000/15303710000/15303715744,4
69,위니아,위니아  WWR52DSMISO,741310,540,91 * 179.3 * 65.8,2,20,https://photo3.enuri.info/data/images/service/middle/67100000/67100922.jpg,4
70,Ccomo,꼬모냉장고 브라운,498000,31,45*38*68,-1,20,//ccomo.kr/web/product/medium/202008/c4f5b2c896067640083b21ba33716092.jpg,1
71,SMEG,냉장고 FAB5 화이트,2100000,34,40*50*73,-1,10,https://smegkorea.com/upload/product/2022012415544328699.png,1
72,LG전자,LG전자  B057W,890260,46,44.3 * 50.1 * 45,4,10,https://photo3.enuri.info/data/images/service/middle/76777000/76777025.jpg,1
73,삼성전자,삼성전자  RT62A7042SL,1040000,615,83.6 * 186.2 * 78.8,3,20,https://image.enuri.info/webimage_300/17766000000/17766000000/17766006450.jpg,4
74,LG전자,LG전자  B243W32,1015290,241,55.5 * 157.3 * 63.7,2,20,https://image.enuri.info/webimage_300/17766000000/17766000000/17766006446.jpg,2
75,Ccomo,꼬모냉장고 샐리,498000,31,45*38*66,-1,20,//ccomo.kr/web/product/medium/202008/c4f5b2c896067640083b21ba33716092.jpg,1
76,캐리어,캐리어  CWC-112G2TV1,864200,286,,-1,10,https://photo3.enuri.info/data/images/service/middle/96505000/96505504.jpg,2
77,SMEG,냉장고 FAB5 블랙,2100000,34,40*50*73,-1,10,/upload/product/2022012415525382266.png,1
78,LG전자,LG전자  B602S33,774940,592,86 * 184 * 73,3,20,https://photo3.enuri.info/data/images/service/middle/75782000/75782502.jpg,4
79,캐리어,캐리어  CSC-100FDBH,203120,100,54.5 * 84.5 * 54.5,-1,10,https://photo3.enuri.info/data/images/service/middle/51650000/51650942.jpg,1
80,SMEG,냉장고 FAB32 화이트,5260000,331,60*73*197,3,20,https://smegkorea.com/upload/product/2022082615242148836.png,2
81,삼성전자,삼성전자  RT42CG6024WW,738670,410,70 * 178.5 * 67.2,4,20,https://photo3.enuri.info/data/images/service/middle/28414000/28414116.jpg,2
82,Ccomo,꼬모냉장고 브라운 실속형,458000,31,45*38*68,-1,20,//ccomo.kr/web/product/medium/202008/c4f5b2c896067640083b21ba33716092.jpg,1
83,삼성전자,삼성전자  RT50T6035WW,1010150,499,79 * 178.5 * 72,3,20,https://image.enuri.info/webimage_300/16769000000/16769040000/16769046689.jpg,2
84,SMEG,냉장고 FAB30 파스텔 그린,4540000,210,60*72*172,1,20,https://smegkorea.com/upload/product/2022012416072867801.png,2
85,Ccomo,꼬모냉장고 샐리 실속형,458000,31,45*38*66,-1,20,//ccomo.kr/web/product/medium/202008/c4f5b2c896067640083b21ba33716092.jpg,1
86,캐리어,캐리어 클라윈드 피트인 KFNO262SEHL,491470,0,60 * 185 * 66,-1,10,https://photo3.enuri.info/data/images/service/dnw/master/101855000/101855139.jpg,-1
87,LG전자,LG전자  B141W14,845310,137,51.4 * 111 * 60.6,4,20,https://photo3.enuri.info/data/images/service/middle/77596000/77596711.jpg,1
88,캐리어,캐리어 클라윈드 CRF-TD182BDE,263120,182,50 * 140 * 58,2,20,https://photo3.enuri.info/data/images/service/dnw/master/48148000/48148963.jpg,1
89,SMEG,냉장고 FAB30 오렌지,4540000,210,60*72*172,1,20,https://smegkorea.com/upload/product/2022012416060937198.png,2
90,Ccomo,꼬모냉장고 홈바 크림,443000,30,45*38*59,-1,20,//ccomo.kr/web/product/medium/202104/44a07693f4a63ec4529e3a2c02bc06d7.jpg,1
91,LG전자,LG전자  B242W32,497580,235,55.5 * 157.5 * 62.5,2,20,https://photo3.enuri.info/data/images/service/middle/94419000/94419234.jpg,2
92,삼성전자,삼성전자  RT16BG013WW,874280,152,47.5 * 144 * 49.1,3,20,https://photo3.enuri.info/data/images/service/middle/71154000/71154402.jpg,1
93,삼성전자,삼성전자  RS63R557EB4,1411180,635,91.2 * 178.0 * 74,2,30,https://image.enuri.info/webimage_300/16980300000/16980380000/16980380953.jpg,4
94,캐리어,캐리어 클라윈드 CRF-TD086MDA,187790,86,47.4 * 84.5 * 49.8,4,20,https://image.enuri.info/webimage_300/10243400000/10243430000/10243430238.jpg,1
95,SMEG,냉장고 FAB32 블랙,5260000,331,60*72*196,3,20,https://smegkorea.com/upload/product/2022012416355357118.png,2
96,LG전자,LG전자  B502S53,529330,507,78 * 180 * 73,3,20,https://image.enuri.info/webimage_300/17751700000/17751760000/17751761222.jpg,4
97,Ccomo,꼬모냉장고 홈바 핑크,443000,30,45*38*59,-1,20,//ccomo.kr/web/product/medium/202104/44a07693f4a63ec4529e3a2c02bc06d7.jpg,1
98,삼성전자,삼성전자  RS84B5041SA,1049000,846,91 * 178 * 91.5,2,20,https://photo3.enuri.info/data/images/service/middle/54802000/54802983.jpg,4
99,캐리어,캐리어 클라윈드 피트인 CRF-SN570WDC,678890,570,91.2 * 177 * 70.5,3,20,https://photo3.enuri.info/data/images/service/dnw/master/84019000/84019159.jpg,4
100,SMEG,냉장고 FAB32 파스텔그린,5260000,331,60*72*196,3,20,https://smegkorea.com/upload/product/2022082315103194619.png,2
101,Ccomo,꼬모냉장고 홈바 민트,443000,30,45*38*59,-1,20,//ccomo.kr/web/product/medium/202104/44a07693f4a63ec4529e3a2c02bc06d7.jpg,1
102,LG전자,LG전자  R321S,687450,384,59.5 * 186 * 67,1,10,https://photo3.enuri.info/data/images/service/middle/27159000/27159070.jpg,2
103,캐리어,캐리어  KRD-T155BEH1,224280,155,50 * 123 * 58,3,20,https://photo3.enuri.info/data/images/service/dnw/master/78045000/78045255.jpg,1
104,삼성전자,삼성전자  CFF-1144,290400,53,,-1,40,https://image.enuri.info/webimage_300/14232100000/14232100000/14232108227,1
105,LG전자,LG전자  C110AHB,412800,60,,2,40,https://image.enuri.info/webimage_300/17328300000/17328390000/17328390234,1
106,Ccomo,꼬모냉장고 홈바 퍼플,443000,30,45*38*59,-1,20,//ccomo.kr/web/product/medium/202104/44a07693f4a63ec4529e3a2c02bc06d7.jpg,1
107,SMEG,냉장고 FAB5 유니언잭(스페셜),2750000,34,40*50*73,-1,10,https://smegkorea.com/upload/product/2022012415511247421.png,1
108,SMEG,냉장고 FAB32 라임,5260000,331,60*72*196,3,20,https://smegkorea.com/upload/product/2022082315013125967.png,2
109,캐리어,캐리어 클라윈드 CRF-TD182MDE,270260,182,50 * 140 * 58,2,20,https://photo3.enuri.info/data/images/service/dnw/master/36986000/36986683.jpg,1
110,삼성전자,삼성전자  RT53K6035SL,990000,525,79 * 185.5 * 72,3,20,https://photo3.enuri.info/data/images/service/middle/40278000/40278676.jpg,4
111,Ccomo,꼬모냉장고 홈바 크림 실속형,403000,30,45*38*59,-1,20,//ccomo.kr/web/product/medium/202104/44a07693f4a63ec4529e3a2c02bc06d7.jpg,1
112,LG전자,LG전자  M341SN53,866440,339,59.5 * 186 * 67.5,3,20,https://photo3.enuri.info/data/images/service/big/75613000/75613896.jpg,2
113,삼성전자,삼성전자  RT62A7049S9,1065240,615,83.6 * 186.2 * 78.8,3,20,https://image.enuri.info/webimage_300/16653000000/16653010000/16653014783,4
114,위니아,위니아 프라우드S ERR09DS,171700,93,47.2 * 86 * 45,3,10,https://photo3.enuri.info/data/images/service/middle/50564000/50564087.jpg,1
115,LG전자,LG전자  C120AF,332940,100,,-1,40,https://image.enuri.info/webimage_300/12194400000/12194460000/12194465047.jpg,1
116,Ccomo,꼬모냉장고 홈바 퍼플 실속형,403000,30,45*38*59,-1,20,//ccomo.kr/web/product/medium/202104/44a07693f4a63ec4529e3a2c02bc06d7.jpg,1
117,SMEG,냉장고 FAB5 파스텔 블루,2100000,34,40*50*73,-1,10,	https://smegkorea.com/upload/product/2022012415552278882.png,1
118,더함,더함  R046D1-MS0TM,119000,46,47.4 * 49.6 * 44.7,4,10,https://photo3.enuri.info/data/images/service/middle/101685000/101685879.jpg,1
119,삼성전자,삼성전자  RT32N503HS8,2057140,317,60 * 171.5 * 67.2,1,20,https://photo3.enuri.info/data/images/service/middle/2146000/2146843.jpg,2
120,SMEG,냉장고 FAB30 블랙,4540000,210,60*72*172,1,20,https://smegkorea.com/upload/product/2022012416125169988.png,2
121,LG전자,LG전자  B103S14,355000,90,46.3 * 82 * 50,4,10,https://image.enuri.info/webimage_300/17752300000/17752390000/17752393876.jpg,1
122,Ccomo,꼬모냉장고 홈바 민트 실속형,403000,30,45*38*59,-1,20,//ccomo.kr/web/product/medium/202104/44a07693f4a63ec4529e3a2c02bc06d7.jpg,1
123,삼성전자,삼성전자  RS84B5041WW,1019000,846,91 * 178 * 91.5,2,20,https://photo3.enuri.info/data/images/service/middle/13210000/13210615.jpg,4
124,위니아,위니아 프라우드S WRT09DS(A),217580,87,47 * 83.7 * 49.2,4,20,https://image.enuri.info/webimage_300/14249800000/14249810000/14249810059.jpg,1
125,SMEG,냉장고 FAB30 라임그린,4540000,210,60*72*172,1,20,https://smegkorea.com/upload/product/2022012416100368800.png,2
126,Ccomo,꼬모냉장고 홈바 핑크 실속형,403000,30,45*38*59,-1,20,//ccomo.kr/web/product/medium/202104/44a07693f4a63ec4529e3a2c02bc06d7.jpg,1
127,LG전자,LG전자  B103W14,427800,90,46.3 * 82 * 50,4,10,https://photo3.enuri.info/data/images/service/middle/76133000/76133682.jpg,1
128,더함,더함  R086D1-MS1TM,249000,86,47 * 84.5 * 49.8,4,20,https://image.enuri.info/webimage_300/17766000000/17766000000/17766006448.jpg,1
129,SMEG,냉장고 FAB30 화이트,4540000,210,60*72*172,1,20,https://smegkorea.com/upload/product/2022012416111952807.png,2
130,삼성전자,삼성전자  CRF-0620,868390,505,,3,20,https://image.enuri.info/webimage_300/11299300000/11299310000/11299315210.jpg,4
131,LG전자,LG전자  B141S14,1620000,137,,4,20,https://image.enuri.info/webimage_300/12060900000/12060940000/12060949280.jpg,1
132,위니아,위니아  EFZU15DS,159000,155,55 * 143.4 * 55.7,-1,10,https://photo3.enuri.info/data/images/service/middle/101685000/101685880.jpg,1
133,SMEG,냉장고 FAB28 블랙벨벳,4650000,266,60*72*153,1,10,https://smegkorea.com/upload/product/2022082215133056448.png,2
134,LG전자,LG전자  M451SS53,756230,462,70.5 * 185 * 74,3,20,https://photo3.enuri.info/data/images/service/middle/76483000/76483364.jpg,2
135,삼성전자,삼성전자  RR09BG014WW,557820,86,47.9 * 84.2 * 44.6,4,10,https://photo3.enuri.info/data/images/service/middle/31778000/31778597.jpg,1
136,삼성전자,삼성전자  RB34T6001SA,1031270,332,59.5 * 185.3 * 65.8,4,20,https://photo3.enuri.info/data/images/service/middle/101550000/101550141.jpg,2
137,SMEG,냉장고 FAB10 크림,2450000,117,54*65*97,3,10,https://smegkorea.com/upload/product/2022042910552243631.png,1
138,LG전자,LG전자  B052W15,676020,46,44.3 * 50.1 * 45,5,10,https://image.enuri.info/webimage_300/15330200000/15330230000/15330237850,1
139,삼성전자,삼성전자  RT31CG5024S9,1338020,300,60 * 171.5 * 64.7,1,20,https://photo3.enuri.info/data/images/service/middle/2140000/2140771.jpg,2
140,LG전자,LG전자  B187SM,1569510,189,55.5 * 140 * 58.5,2,20,https://photo3.enuri.info/data/images/service/middle/12996000/12996989.jpg,1
141,SMEG,냉장고 FAB10 블랙,2450000,117,54*66*97,3,10,https://smegkorea.com/upload/product/2022042910550997387.png,1
142,위니아,위니아 프라우드S WRT087BW(A),835710,87,47 * 83.7 * 49.2,4,20,https://photo3.enuri.info/data/images/service/dnw/master/50637000/50637315.jpg,1
143,캐리어,캐리어 클라윈드 KRFT-083ABPWO,189900,83,,5,20,https://photo3.enuri.info/data/images/service/dnw/master/109398000/109398422.jpg,1
144,SMEG,냉장고 FAB28 레드,3350000,266,60*72*153,1,10,https://smegkorea.com/upload/product/2022082215090960599.png,2
145,LG전자,LG전자  C053AF,929190,500,,-1,20,https://photo3.enuri.info/data/images/service/middle/12240000/12240875.jpg,2
146,삼성전자,삼성전자  RL2640ZBBEC,577600,258,55.5 * 178 * 54.6,5,20,https://photo3.enuri.info/data/images/service/middle/10387000/10387331.jpg,2
147,SMEG,냉장고 FAB28 옐로우,3350000,266,60*72*153,1,10,https://smegkorea.com/upload/product/2022082210175366631.png,2
148,위니아,위니아  EWRW486GEMMSO,780360,479,83.3 * 180.8 * 74,3,40,https://photo3.enuri.info/data/images/service/dnw/master/94000000/94000974.jpg,2
149,LG전자,LG전자  B312S31,596380,317,60 * 164 * 71,1,20,https://image.enuri.info/webimage_300/17047800000/17047850000/17047857322,2
150,삼성전자,삼성전자  RZ21H4000WW,429000,201,56 * 171 * 64,-1,10,https://photo3.enuri.info/data/images/service/middle/11511000/11511236.jpg,2
151,삼성전자,삼성전자  RS84C50E0CE,1758270,845,91.2 * 178 * 91.5,1,20,https://image.enuri.info/webimage_300/17292300000/17292360000/17292366958.jpg,4
152,SMEG,냉장고 FAB28 파스텔그린,3350000,266,60*72*153,1,10,https://smegkorea.com/upload/product/2022082210240145507.png,2
153,LG전자,LG전자  B182DS13,307790,189,55.5 * 140 * 58.5,3,20,https://photo3.enuri.info/data/images/service/middle/76179000/76179709.jpg,1
154,캐리어,캐리어 클라윈드 피트인 CRF-SN431MDC,625580,431,83.9 * 176.3 * 63.7,4,20,https://photo3.enuri.info/data/images/service/dnw/master/79452000/79452914.jpg,2
155,삼성전자,삼성전자  RR05BG005WW,132000,42,43.9 * 51 * 47,5,10,https://image.enuri.info/webimage_300/14858300000/14858350000/14858358818.jpg,1
156,SMEG,냉장고 FAB32 오렌지,5260000,331,60*72*196,3,20,https://smegkorea.com/upload/product/2022082615260648321.png,2
157,하이얼,하이얼  HUF195MDB,325590,173,55.6 * 140 * 54.5,-1,10,https://photo3.enuri.info/data/images/service/middle/69998000/69998568.jpg,1
158,LG전자,LG전자  M300S,668900,300,59.5 * 172 * 67.7,1,20,https://photo3.enuri.info/data/images/service/middle/51278000/51278806.jpg,2
159,삼성전자,삼성전자  RS80B5190B4,1400000,805,91.2 * 178 * 91.5,2,20,https://image.enuri.info/webimage_300/16423500000/16423510000/16423514555,4
160,SMEG,냉장고 FAB28 유니언잭,4500000,266,60*72*153,1,10,https://smegkorea.com/upload/product/2022082215111360788.png,2
161,LG전자,LG전자  B187WM,304780,189,55.5 * 140 * 58.5,3,20,https://photo3.enuri.info/data/images/service/middle/26944000/26944633.jpg,1
162,하이얼,하이얼  HWC200MNB,697990,0,,-1,10,https://photo3.enuri.info/data/images/service/middle/101606000/101606321.jpg,-1
163,캐리어,캐리어 클라윈드 피트인 CRF-SN565MDC,576670,570,91.2 * 177 * 70.5,3,20,https://photo3.enuri.info/data/images/service/middle/43544000/43544003.jpg,4
164,SMEG,냉장고 FAB28 파스텔블루,3350000,266,60*72*153,1,10,https://smegkorea.com/upload/product/2022082210284292499.png,2
165,LG전자,LG전자  B102S14,397170,96,46.3 * 82 * 50,4,10,https://photo3.enuri.info/data/images/service/middle/27253000/27253907.jpg,1
166,삼성전자,삼성전자  RT19T3008GS,332330,203,55.5*144.5*63.7,2,20,https://image.enuri.info/webimage_300/7619300000/7619380000/7619380496,2
167,삼성전자,삼성전자  RT17N1000WW,322990,160,47.5 * 150.2 * 49.1,3,20,https://photo3.enuri.info/data/images/service/middle/27908000/27908464.jpg,1
168,SMEG,냉장고 FAB30 핑크,4540000,210,60*72*172,1,20,https://smegkorea.com/upload/product/2022012416092565419.png,2
169,캐리어,캐리어 클라윈드 CRF-TD207WDA,279000,207,55 * 143 * 55,3,20,https://photo3.enuri.info/data/images/service/middle/32786000/32786095.jpg,2
170,삼성전자,삼성전자  RF85N91627L,5028270,855,90.8 * 182.5 * 93.2,2,40,https://photo3.enuri.info/data/images/service/middle/27608000/27608775.jpg,4
171,SMEG,냉장고 FAB28 블랙,3350000,266,60*72*153,1,10,https://smegkorea.com/upload/product/2022081717370126656.png,2
172,더함,더함  R262D1-MS1BM,312200,262,54 * 176 * 55,3,20,https://photo3.enuri.info/data/images/service/middle/101685000/101685893.jpg,2
173,LG전자,LG전자  C110AKB,2077900,64,,1,40,https://photo3.enuri.info/data/images/service/middle/12996000/12996992.jpg,1
174,SMEG,냉장고 FAB32 크림,5260000,331,60*72*196,3,20,https://smegkorea.com/upload/product/2022012416371873936.png,2
175,삼성전자,삼성전자  RT38K5039SL,550890,381,67.5 * 178.5 * 66.8,4,20,https://photo3.enuri.info/data/images/service/middle/23600000/23600351.jpg,2
